Latitude,Longitude,Anomaly
-67.5,7.5,0
-67.5,12.5,0
-67.5,17.5,0
-67.5,22.5,0
-67.5,27.5,0
-67.5,32.5,0
-67.5,37.5,-0.18
-67.5,42.5,-0.3
-67.5,47.5,-0.48
-67.5,52.5,-1.23
-67.5,57.5,-0.14
-67.5,62.5,-0.3
-67.5,67.5,0.21
-67.5,72.5,-0.01
-67.5,77.5,0.03
-67.5,82.5,0.36
-67.5,87.5,0.94
-67.5,92.5,1.5
-67.5,97.5,2.11
-67.5,102.5,2.08
-67.5,107.5,1.73
-67.5,112.5,0.96
-67.5,117.5,1.49
-67.5,122.5,1.34
-67.5,127.5,0.93
-67.5,132.5,0.6
-67.5,137.5,0.46
-67.5,142.5,0.27
-67.5,147.5,-0.05
-67.5,152.5,-0.01
-67.5,157.5,0.06
-67.5,162.5,0.01
-67.5,167.5,-0.01
-67.5,172.5,-0.01
-67.5,177.5,-0.04
-67.5,-177.5,-0.08
-67.5,-172.5,-0.04
-67.5,-167.5,-0.02
-67.5,-162.5,-0.01
-67.5,-157.5,0
-67.5,-152.5,0
-67.5,-147.5,0
-67.5,-142.5,-0.01
-67.5,-137.5,-0.02
-67.5,-132.5,-0.03
-67.5,-127.5,0.06
-67.5,-122.5,0.15
-67.5,-117.5,0.23
-67.5,-112.5,0.3
-67.5,-107.5,0.29
-67.5,-102.5,0.35
-67.5,-97.5,0.37
-67.5,-92.5,0.35
-67.5,-87.5,0.35
-67.5,-82.5,0.33
-67.5,-77.5,0.29
-67.5,-72.5,0.07
-67.5,-67.5,0.07
-67.5,-62.5,0.05
-67.5,-57.5,-0.01
-67.5,-52.5,0
-67.5,-47.5,0
-67.5,-42.5,0
-67.5,-37.5,0
-67.5,-32.5,0
-67.5,-27.5,0
-67.5,-22.5,0
-67.5,-17.5,0
-67.5,-12.5,0
-67.5,-7.5,0
-67.5,-2.5,0
-72.5,2.5,-2.8
-72.5,7.5,-3.13
-72.5,12.5,-2.66
-72.5,17.5,-3.17
-72.5,22.5,-2.12
-72.5,27.5,-2.58
-72.5,32.5,-1.51
-72.5,37.5,-1.32
-72.5,42.5,-0.14
-72.5,47.5,-0.46
-72.5,52.5,0.26
-72.5,57.5,0.7
-72.5,62.5,1.29
-72.5,67.5,1.08
-72.5,72.5,1.59
-72.5,77.5,1.95
-72.5,82.5,2.22
-72.5,87.5,1.9
-72.5,92.5,2.6
-72.5,97.5,2.31
-72.5,102.5,2.75
-72.5,107.5,2.73
-72.5,112.5,3.19
-72.5,117.5,2.82
-72.5,122.5,2.35
-72.5,127.5,1.71
-72.5,132.5,1.33
-72.5,137.5,0.95
-72.5,142.5,0.59
-72.5,147.5,-0.33
-72.5,152.5,-0.85
-72.5,157.5,-0.68
-72.5,162.5,-0.56
-72.5,167.5,-0.09
-72.5,172.5,0
-72.5,177.5,0
-72.5,-177.5,0
-72.5,-172.5,0
-72.5,-167.5,0
-72.5,-162.5,0
-72.5,-157.5,0
-72.5,-152.5,0
-72.5,-147.5,0
-72.5,-142.5,0
-72.5,-137.5,0
-72.5,-132.5,0
-72.5,-127.5,0
-72.5,-122.5,0
-72.5,-117.5,0
-72.5,-112.5,-0.02
-72.5,-107.5,0
-72.5,-102.5,0.01
-72.5,-97.5,0.59
-72.5,-92.5,0.88
-72.5,-87.5,0.36
-72.5,-82.5,0.44
-72.5,-77.5,0.27
-72.5,-72.5,0.5
-72.5,-67.5,1.3
-72.5,-62.5,0.99
-72.5,-57.5,0
-72.5,-52.5,0
-72.5,-47.5,0
-72.5,-42.5,0
-72.5,-37.5,0
-72.5,-32.5,0
-72.5,-27.5,0
-72.5,-22.5,-0.01
-72.5,-17.5,-0.8
-72.5,-12.5,-1.2
-72.5,-7.5,-1.64
-72.5,-2.5,-2.07
-77.5,2.5,-3.22
-77.5,7.5,-3.66
-77.5,12.5,-3.94
-77.5,17.5,-3.02
-77.5,22.5,-2.49
-77.5,27.5,-1.75
-77.5,32.5,-0.54
-77.5,37.5,-0.61
-77.5,42.5,0.83
-77.5,47.5,0.63
-77.5,52.5,1.31
-77.5,57.5,1.74
-77.5,62.5,2.38
-77.5,67.5,2.15
-77.5,72.5,2.22
-77.5,77.5,2.43
-77.5,82.5,2.67
-77.5,87.5,2.4
-77.5,92.5,2.12
-77.5,97.5,1.5
-77.5,102.5,1.75
-77.5,107.5,1.04
-77.5,112.5,0.95
-77.5,117.5,1.1
-77.5,122.5,1.13
-77.5,127.5,1.22
-77.5,132.5,0.97
-77.5,137.5,0.94
-77.5,142.5,1.24
-77.5,147.5,1
-77.5,152.5,0.96
-77.5,157.5,0.29
-77.5,162.5,-0.11
-77.5,167.5,-0.8
-77.5,172.5,-0.19
-77.5,177.5,-0.12
-77.5,-177.5,0.24
-77.5,-172.5,0.3
-77.5,-167.5,0.55
-77.5,-162.5,0.71
-77.5,-157.5,0.87
-77.5,-152.5,0.49
-77.5,-147.5,1.18
-77.5,-142.5,0.76
-77.5,-137.5,1.93
-77.5,-132.5,0.54
-77.5,-127.5,0.33
-77.5,-122.5,1.63
-77.5,-117.5,1.67
-77.5,-112.5,1
-77.5,-107.5,1.82
-77.5,-102.5,1.48
-77.5,-97.5,1.31
-77.5,-92.5,1.75
-77.5,-87.5,0.4
-77.5,-82.5,0.25
-77.5,-77.5,-0.24
-77.5,-72.5,0.18
-77.5,-67.5,0.03
-77.5,-62.5,-1.03
-77.5,-57.5,-1.44
-77.5,-52.5,-2.09
-77.5,-47.5,-0.9
-77.5,-42.5,-1.87
-77.5,-37.5,-1.69
-77.5,-32.5,-1.93
-77.5,-27.5,-1.88
-77.5,-22.5,-2.48
-77.5,-17.5,-2.89
-77.5,-12.5,-3.5
-77.5,-7.5,-3.58
-77.5,-2.5,-3.98
-82.5,2.5,-3.58
-82.5,7.5,-3.07
-82.5,12.5,-3.51
-82.5,17.5,-1.86
-82.5,22.5,-2.76
-82.5,27.5,-1.57
-82.5,32.5,-2.11
-82.5,37.5,-1.34
-82.5,42.5,-0.88
-82.5,47.5,-0.53
-82.5,52.5,-1.13
-82.5,57.5,-0.05
-82.5,62.5,0.58
-82.5,67.5,0.89
-82.5,72.5,0.7
-82.5,77.5,0.09
-82.5,82.5,0.01
-82.5,87.5,-0.56
-82.5,92.5,-0.99
-82.5,97.5,-0.88
-82.5,102.5,-0.54
-82.5,107.5,-1.28
-82.5,112.5,-0.33
-82.5,117.5,-1.33
-82.5,122.5,-0.57
-82.5,127.5,-1.34
-82.5,132.5,-0.17
-82.5,137.5,-1.35
-82.5,142.5,-0.72
-82.5,147.5,-0.43
-82.5,152.5,-0.58
-82.5,157.5,0.3
-82.5,162.5,0.36
-82.5,167.5,0.23
-82.5,172.5,0.36
-82.5,177.5,-0.01
-82.5,-177.5,0.38
-82.5,-172.5,0.3
-82.5,-167.5,0.55
-82.5,-162.5,0.71
-82.5,-157.5,0.88
-82.5,-152.5,1.54
-82.5,-147.5,1.28
-82.5,-142.5,1.29
-82.5,-137.5,1.25
-82.5,-132.5,2.36
-82.5,-127.5,1.17
-82.5,-122.5,0.55
-82.5,-117.5,1.55
-82.5,-112.5,1.52
-82.5,-107.5,0.44
-82.5,-102.5,0.68
-82.5,-97.5,-0.21
-82.5,-92.5,-1.62
-82.5,-87.5,-1.13
-82.5,-82.5,-1.95
-82.5,-77.5,-1.51
-82.5,-72.5,-1.82
-82.5,-67.5,-1.19
-82.5,-62.5,-2.67
-82.5,-57.5,-2.11
-82.5,-52.5,-3.13
-82.5,-47.5,-2.7
-82.5,-42.5,-2.75
-82.5,-37.5,-2.8
-82.5,-32.5,-2.92
-82.5,-27.5,-3.87
-82.5,-22.5,-2.97
-82.5,-17.5,-3.89
-82.5,-12.5,-3.59
-82.5,-7.5,-3.05
-82.5,-2.5,-3.77
-87.5,2.5,-2.38
-87.5,7.5,-2.1
-87.5,12.5,-2.18
-87.5,17.5,-2.16
-87.5,22.5,-2.04
-87.5,27.5,-2.03
-87.5,32.5,-1.22
-87.5,37.5,-1.65
-87.5,42.5,-0.8
-87.5,47.5,-1.69
-87.5,52.5,-2.14
-87.5,57.5,-1.52
-87.5,62.5,-1.6
-87.5,67.5,-2.15
-87.5,72.5,-1.74
-87.5,77.5,-1.47
-87.5,82.5,-1.47
-87.5,87.5,-0.8
-87.5,92.5,-1.26
-87.5,97.5,-1.1
-87.5,102.5,-0.7
-87.5,107.5,-0.97
-87.5,112.5,-0.82
-87.5,117.5,-1.57
-87.5,122.5,-2.01
-87.5,127.5,-0.68
-87.5,132.5,-0.66
-87.5,137.5,-1
-87.5,142.5,-1.78
-87.5,147.5,-0.04
-87.5,152.5,-0.86
-87.5,157.5,-0.13
-87.5,162.5,-0.35
-87.5,167.5,-0.61
-87.5,172.5,-1.24
-87.5,177.5,1.08
-87.5,-177.5,0.52
-87.5,-172.5,-0.21
-87.5,-167.5,1.03
-87.5,-162.5,-0.29
-87.5,-157.5,0.68
-87.5,-152.5,0.24
-87.5,-147.5,-0.04
-87.5,-142.5,0.36
-87.5,-137.5,-0.38
-87.5,-132.5,0.08
-87.5,-127.5,0.56
-87.5,-122.5,-1.57
-87.5,-117.5,-0.38
-87.5,-112.5,-0.4
-87.5,-107.5,-1.46
-87.5,-102.5,-0.84
-87.5,-97.5,-1.3
-87.5,-92.5,-1.26
-87.5,-87.5,-1.82
-87.5,-82.5,-1.7
-87.5,-77.5,-2.44
-87.5,-72.5,-3.05
-87.5,-67.5,-2.17
-87.5,-62.5,-2.02
-87.5,-57.5,-1.85
-87.5,-52.5,-1.92
-87.5,-47.5,-3.14
-87.5,-42.5,-2.62
-87.5,-37.5,-3.12
-87.5,-32.5,-3.72
-87.5,-27.5,-2.48
-87.5,-22.5,-2.87
-87.5,-17.5,-2.48
-87.5,-12.5,-1.81
-87.5,-7.5,-2.01
-87.5,-2.5,-3.11
